CLAVE SITIO,NOMBRE DEL SITIO,COLI_FEC,COT,COT_SOL,N_NH3,N_NO2,N_NO3,N_ORG,N_TOT,N_TOTK,P_TOT,ORTO_PO4,COLOR_VER,ABS_UV,SDT,SST,TURBIEDAD,AS_TOT,CD_TOT,CR_TOT,HG_TOT,NI_TOT,PB_TOT,TEMP_AMB
OCPNO4503W1,RH10-1 SINALOA,3654,5.1124,3.4643,0.158073,0.0201,3.7724,0.574842,4.525415,0.732915,0.194426,0.1126,3,0.121,960.64,21.25,9.5,0.00139,0.0002,0.00088,0.00012,0.0002,0.00154,26
OCPNO4503W1,RH10-1 SINALOA,1585,0.4137,0.2995,0.081767,0.019432,4.052247,0.646787,4.800233,0.728554,0.167117,0.169147,3,0.088,979.2,15.5,16,0.00139,0.0002,0.00088,0.000065,0.0002,0.00154,32
OCPNO4503W1,RH10-1 SINALOA,1872,0.088,0.088,0.066428,0.017603,4.335678,0.536278,4.955987,0.602706,0.174848,0.106837,10,0.048,1248.64,11.5,9.5,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,33
OCPNO4503W1,RH10-1 SINALOA,10462,6.1184,6.1184,0.063241,0.0149,1.1865,0.703459,1.9681,0.7667,0.2863,0.1603,50,0.184,465.28,26,22,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,36
OCPNO4503W1,RH10-1 SINALOA,6131,5.265,5.2589,0.069971,0.018793,1.306004,0.828635,2.223403,0.898606,0.281559,0.180129,40,0.1714,404.48,46.67,33,0.00139,0.0002,0.00088,0.000059,0.0002,0.00154,32
OCPNO4503W1,RH10-1 SINALOA,8664,0.1666,0.1284,0.112747,0.040609,3.491712,0.433228,4.078296,0.545975,0.224544,0.116097,20,0.07367,840.96,42,18,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,35
OCPNO4503W1,RH10-1 SINALOA,3873,1.2533,1.2533,0.110607,0.033004,4.02985,0.747093,4.920554,0.8577,0.2326,0.162869,13,0.07142,1008.64,58,26,0.00139,0.0002,0.0057,0.000086,0.0002,0.00154,31
OCPNO4503W1,RH10-1 SINALOA,2359,0.3974,0.3326,0.120643,0.018797,0.124002,0.42049,0.683932,0.541133,0.196774,0.097654,13,0.05472,1167.36,10,3.9,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,29
OCPNO4503W1,RH10-1 SINALOA,1956,0.088,0.088,0.024293,0.020036,2.34891,0.361707,2.754946,0.386,0.109584,0.052853,13,0.05595,1212.16,6.5,3.4,0.00139,0.0002,0.00184,0.00009,0.0002,0.00154,32
OCPNO4503W1,RH10-1 SINALOA,9804,3.7759,3.5735,0.313061,0.014136,0.851612,0.594852,1.773661,0.907913,0.380711,0.118551,100,0.19982,395.52,70,56,0.00139,0.0002,0.0059,0.000081,0.0028,0.00154,35
OCPNO4503W1,RH10-1 SINALOA,5172,0.7831,0.6176,0.075677,0.018599,2.622911,0.704788,3.421975,0.780465,0.218781,0.138891,15,0.13283,1009.92,16.5,10,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,31
OCPNO4503W1,RH10-1 SINALOA,934,0.088,0.088,0.09771,0.023667,2.770952,0.431533,3.323862,0.529243,0.202848,0.112156,13,0.08701,1200,14,2.3,0.00139,0.0002,0.00088,0.000099,0.0002,0.00154,35
OCPNO4503W1,RH10-1 SINALOA,789,0.766,0.766,0.07664,0.02556,2.60214,0.60672,3.31106,0.68336,0.13247,0.12157,25,0.107,967.68,10,3.6,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,27
OCPNO4503W1,RH10-1 SINALOA,1989,0.326,0.267,0.0694,0.03189,2.84298,0.38005,3.32432,0.44945,0.21102,0.16482,15,0.037,1250.56,10,3.6,0.00139,0.0002,0.00088,0.000117,0.0002,0.00154,29
OCPNO4503W1,RH10-1 SINALOA,1450,2.066,1.445,0.06091,0.03028,2.44959,0.6051,3.14588,0.66601,0.11796,0.18076,8,0.082,1286.4,10,2.2,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,33
OCPNO4503W1,RH10-1 SINALOA,2755,2.171,2.152,0.077102,0.024003,2.696993,0.37364,3.171738,0.450742,0.16541,0.00979,3,0.156,858.88,10,4.1,0.01044,0.0002,0.00088,0.000074,0.0002,0.00154,35
OCPNO4503W1,RH10-1 SINALOA,1793,1.347,1.269,0.28812,0.03323,1.78197,0.51366,2.61698,0.80178,0.17554,0.20202,30,0.207,899.2,10,7.7,0.00139,0.0002,0.00088,0.00006,0.0002,0.00154,34
OCPNO4503W1,RH10-1 SINALOA,374,0.088,0.088,0.26446,0.01723,0.02062,0.27958,0.58189,0.54404,0.22249,0.00464,3,0.084,1384.32,10,5.7,0.00139,0.0002,0.0393,0.00009,0.0155,0.00154,32
OCPNO4503W1,RH10-1 SINALOA,644,2.404,2.166,0.066448,0.022566,3.991093,0.43798,4.518087,0.504428,0.15716,0.16358,3,0.09,1094.4,10,2.3,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,29
OCPNO4503W1,RH10-1 SINALOA,771,0.088,0.088,0.039196,0.040821,2.889001,0.64939,3.618408,0.688586,0.1021,0.12105,20,0.114,1228.8,10,3.8,0.00139,0.0002,0.0087,0.00009,0.0002,0.00154,28
OCPNO4503W1,RH10-1 SINALOA,4884,0.088,0.088,0.098,0.032321,0.865479,0.63315,1.62895,0.73115,0.25962,0.2342,8,0.06,2726.4,10,3.1,0.0193,0.0002,0.00088,0.00009,0.0002,0.00154,32
OCPNO4503W1,RH10-1 SINALOA,11199,6.803,6.803,0.035124,0.038541,1.31482,0.06142,1.449905,0.096544,0.22816,0.22816,30,0.026,522.24,10,7.2,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,33.1
OCPNO4503W1,RH10-1 SINALOA,24196,1.045,0.992,0.112377,0.02728,3.121976,0.61067,3.872303,0.723047,0.22933,0.17994,10,0.093,958.72,38.67,10,0.0102,0.0002,0.0087,0.00009,0.006,0.00154,30
OCPNO4503W1,RH10-1 SINALOA,2359,4.475,3.024,0.052345,0.016943,4.158084,0.70614,4.933512,0.758485,0.20728,0.16111,13,0.11,911.36,36.67,19,0.0078,0.0002,0.02499,0.00009,0.01303,0.00154,27
OCPNO4503W1,RH10-1 SINALOA,471,2.83,1.825,0.301739,0.032638,5.025304,0.19162,5.551301,0.493359,0.17003,0.13209,25,0.067,915.2,16,9,0.0205,0.00023,0.00215,0.00009,0.0002,0.00154,28
OCPNO4504,LA BRECHA,624,7.2908,2.59,0.0822,0.0208,3.2556,0.1677,3.5263,0.2499,0.1244,0.0687,15,0.009,1014.4,152.8571,7.2,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,29.6
OCPNO4504,LA BRECHA,1160,1.6405,1.6405,0.1598,0.0083,0.3367,0.1424,0.6472,0.3022,0.2893,0.1908,5,0.009,920.96,5.5,5.2,0.02,0.0002,0.00088,0.00009,0.0002,0.00154,27.2
OCPNO4504,LA BRECHA,8664,1.1869,0.9971,0.2688,0.0253,0.4151,0.4475,1.1567,0.7163,0.9421,0.1973,12.5,0.009,816,20,8.4,0.0197,0.0002,0.00088,0.0001,0.0002,0.00154,30.6
OCPNO4504,LA BRECHA,24196,2.5641,0.111,0.1295,0.0371,1.21,0.4396,1.8162,0.5691,0.1412,0.0666,10,0.009,1020.8,11.3333,5.9,0.0105,0.0002,0.00088,0.0001,0.0002,0.00154,33.5
OCPNO4504,LA BRECHA,265,2.6078,2.6078,0.2424,0.0208,1.5272,0.4285,2.2189,0.6709,0.1605,0.0873,20,0.1123,1053.44,13.33,3.9,0.0069,0.0002,0.00088,0.0001,0.0002,0.00154,36.2
OCPNO4504,LA BRECHA,2141,5.7776,5.312,0.1987,0.0231,1.5963,0.5954,2.4135,0.7941,0.2138,0.1172,100,0.185,309.12,70,39,0.00139,0.0002,0.00088,0.0006,0.0002,0.00154,32.9
OCPNO4504,LA BRECHA,19863,2.249,2.2,0.295,0.036,1.886,0.53,2.747,0.825,0.275,0.142,12.5,0.098,856.32,10.75,1.9,0.012,0.0002,0.00088,0.000451,0.0002,0.00154,30.3
OCPNO4504,LA BRECHA,1354,17.6,12.8,0.04,0.03,2.17,0.35,2.59,0.39,0.152,0.147,10,0.049,1079.04,7.5,5,0.0058,0.0002,0.008,0.00009,0.0036,0.00154,20
OCPNO4504,LA BRECHA,281,0.088,0.088,0.301,0.037,2.597,0.592,3.527,0.893,0.268,0.16,12.5,0.057,1171.84,36.9,8,0.0134,0.0002,0.00088,0.00022,0.0002,0.00154,27
OCPNO4504,LA BRECHA,935,0.104,0.076,0.074,0.036,2.252,0.472,2.834,0.546,0.368,0.131,5,0.26,1219.84,16.9,6.5,0.00139,0.0002,0.00088,0.00078,0.0002,0.00154,31
OCPNO4504,LA BRECHA,9804,0.328,0.304,0.056,0.027,3.121,0.333,3.537,0.389,0.12,0.052,15,0.042,1355.52,15.5,60,0.00139,0.0002,0.00088,0.00052,0.0002,0.00154,37
OCPNO4504,LA BRECHA,24196,1.898,1.819,0.118,0.008,1.349,0.72,2.195,0.838,0.218,0.11,40,0.145,773.12,76.7,34,0.00139,0.0002,0.0053,0.00018,0.0002,0.00154,34
OCPNO4504,LA BRECHA,1236,4.4052,3.4249,0.122692,0.0223,4.2781,0.385706,4.808798,0.508398,0.1591,0.1036,8,0.111,860.16,22,15,0.00139,0.0002,0.00088,0.000073,0.0002,0.00154,25
OCPNO4504,LA BRECHA,2359,0.8184,0.7072,0.083074,0.018802,3.737497,0.615565,4.454938,0.698639,0.147043,0.140981,3,0.102,842.88,20,22,0.00139,0.0002,0.00088,0.000052,0.0002,0.00154,32
OCPNO4504,LA BRECHA,2909,0.1088,0.088,0.073926,0.014992,4.469116,0.558107,5.116141,0.632033,0.162102,0.081202,8,0.048,1152.64,18.67,1,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,32
OCPNO4504,LA BRECHA,11199,6.5914,6.2649,0.068207,0.0172,1.3676,0.836593,2.2896,0.9048,0.2815,0.1689,50,0.187,489.6,32,29,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,38
OCPNO4504,LA BRECHA,12997,5.0625,3.4067,0.080674,0.020296,1.441925,0.741527,2.284422,0.822201,0.262692,0.164931,50,0.16004,625.92,46.67,34,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,33
OCPNO4504,LA BRECHA,17329,0.3964,0.3032,0.065887,0.030163,3.725482,0.616773,4.438305,0.68266,0.219718,0.098398,15,0.0676,743.68,64,33,0.00139,0.0002,0.00088,0.000089,0.0002,0.00154,36
OCPNO4504,LA BRECHA,3448,1.5109,1.4748,0.075734,0.028604,3.973729,0.611166,4.689233,0.6869,0.2113,0.098619,20,0.07038,842.88,54,23,0.00139,0.0002,0.0163,0.000111,0.0105,0.00154,31
OCPNO4504,LA BRECHA,1500,0.6718,0.6084,0.086602,0.018412,0.126324,0.469144,0.700482,0.555746,0.170506,0.070958,13,0.05576,1007.36,12.5,3.6,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,30
OCPNO4504,LA BRECHA,2755,0.088,0.088,0.036867,0.016483,2.831014,0.138986,3.02335,0.175853,0.125839,0.04511,15,0.05096,1228.16,14.5,5.2,0.00139,0.0002,0.01052,0.00009,0.0002,0.00154,32
OCPNO4504,LA BRECHA,12033,2.9244,2.8304,0.205881,0.013739,1.153559,0.89679,2.269969,1.102671,0.366656,0.104052,50,0.1714,485.76,110,60,0.00139,0.0002,0.0075,0.000257,0.0095,0.00154,31
OCPNO4504,LA BRECHA,12997,0.6009,0.5684,0.036732,0.022328,3.103322,0.74431,3.906692,0.781042,0.220773,0.107153,18,0.14214,954.24,48,22,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,30
OCPNO4504,LA BRECHA,4884,0.088,0.088,0.061662,0.020453,2.957092,0.679428,3.718635,0.74109,0.171972,0.089557,10,0.08251,1029.12,33.33,9.4,0.00139,0.0002,0.00088,0.000303,0.0002,0.00154,35
OCPNO4504,LA BRECHA,1250,0.933,0.928,0.23977,0.0334,2.83879,0.58925,3.70121,0.82902,0.14498,0.10142,30,0.11,843.52,27.5,7.5,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,30
OCPNO4504,LA BRECHA,11199,0.471,0.106,0.0551,0.02297,3.95228,0.43053,4.46088,0.48563,0.12371,0.10761,20,0.038,1006.72,17.5,9,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,30
OCPNO4504,LA BRECHA,1119,1.7,1.322,0.09228,0.02734,2.98032,0.79162,3.89156,0.8839,0.09158,0.11635,5,0.132,1089.92,10,5.4,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,31
OCPNO4504,LA BRECHA,6867,1.419,1.419,0.080065,0.022737,2.548051,0.288108,2.938961,0.368173,0.18302,0.00913,18,0.158,817.28,10,5.2,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,34
OCPNO4504,LA BRECHA,2247,1.361,1.337,0.21633,0.01941,2.04207,0.60067,2.87848,0.817,0.16867,0.17239,30,0.21,842.24,26,16,0.00139,0.0002,0.00088,0.000126,0.0002,0.00154,33
OCPNO4504,LA BRECHA,233,0.088,0.088,0.09837,0.0153,0.06579,0.21766,0.39712,0.31603,0.19191,0.00706,15,0.081,1047.04,10,9.7,0.00139,0.0002,0.0333,0.00009,0.0194,0.00154,33
OCPNO4504,LA BRECHA,2987,2.19,2.15,0.137913,0.01842,5.0788,0.32476,5.559893,0.462673,0.13709,0.12528,10,0.066,915.2,12,5.7,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,28
OCPNO4504,LA BRECHA,2247,0.833,0.833,0.11186,0.027886,3.351376,0.59258,4.083702,0.70444,0.13482,0.1114,13,0.109,954.24,10,7.6,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,28
OCPNO4504,LA BRECHA,1585,0.088,0.088,0.147571,0.026055,2.038745,0.4596,2.671971,0.607171,0.2042,0.2042,8,0.094,1006.08,10,2.4,0.0135,0.0002,0.0026,0.000032,0.0064,0.00154,33
OCPNO4504,LA BRECHA,24196,9.57,6.243,0.071436,0.057797,1.278942,0.01782,1.425995,0.089256,0.24803,0.24526,60,0.051,410.88,51.33,24,0.00139,0.0002,0.00088,0.000038,0.0002,0.00154,33.2
OCPNO4504,LA BRECHA,5717,1.173,1.09,0.087857,0.031477,3.210896,0.59246,3.92269,0.680317,0.21082,0.14405,15,0.088,919.04,40.67,12,0.0066,0.0002,0.0081,0.000043,0.01,0.00154,29
OCPNO4504,LA BRECHA,2613,3.315,3.315,0.058221,0.019339,4.167426,0.87009,5.115076,0.928311,0.20094,0.15549,10,0.12,835.84,44.67,24,0.00139,0.0002,0.01312,0.00009,0.00916,0.00154,27
OCPNO4504,LA BRECHA,441,2.864,2.455,0.325923,0.035815,5.346219,0.37345,6.081407,0.699373,0.18186,0.11736,25,0.071,806.4,25,5,0.00139,0.00023,0.00215,0.000062,0.0002,0.00154,26
OCPNO4505,RIO SINALOA 5,3076,4.5726,1.2664,0.4576,0.0408,3.6982,0,4.1966,0.4576,0.1464,0.0955,15,0.009,1025.28,18,5.1,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,30.4
OCPNO4505,RIO SINALOA 5,2142,2.3983,0.5033,0.2588,0.0365,3.1435,0,3.4388,0.2588,0.1677,0.1612,12.5,0.009,947.2,7.3333,2.5,0.00139,0.0002,0.00088,0.0003,0.0002,0.00154,26
OCPNO4505,RIO SINALOA 5,226,1.5889,1.1373,0.0815,0.0281,2.3205,0.0769,2.507,0.1584,0.173,0.095,5,0.009,953.6,10,3.5,0.0079,0.0002,0.00088,0.00009,0.0002,0.00154,28.5
OCPNO4505,RIO SINALOA 5,292,2.9227,1.4525,0.0758,0.04,2.055,0.2527,2.4235,0.3285,0.7285,0.0916,10,0.009,729.6,11,2.5,0.0113,0.0002,0.00088,0.0002,0.0002,0.00154,32.4
OCPNO4505,RIO SINALOA 5,859,2.7327,1.6244,0.0979,0.0393,1.4008,0.5813,2.1193,0.6792,0.0952,0.0342,12.5,0.009,1050.88,16.3333,7.3,0.0095,0.0002,0.00088,0.0002,0.0002,0.00154,34.2
OCPNO4505,RIO SINALOA 5,629,2.4909,2.4372,0.1364,0.0317,2.1981,0.5925,2.9587,0.7289,0.1395,0.0906,20,0.0974,1041.92,15.33,7.9,0.0077,0.0002,0.00088,0.0001,0.0002,0.00154,34.7
OCPNO4505,RIO SINALOA 5,2247,5.3217,5.2507,0.1119,0.0223,1.1682,0.5069,1.8093,0.6188,0.2536,0.134,50,0.215,386.56,92,52.5,0.00139,0.0002,0.0045,0.0003,0.0002,0.00154,34.8
OCPNO4505,RIO SINALOA 5,19863,4.127,3.987,0.103,0.046,2.958,0.549,3.656,0.652,0.192,0.081,10,0.098,708.48,13.787,2.3,0.008,0.0002,0.00088,0.000456,0.0002,0.00154,26.7
OCPNO4505,RIO SINALOA 5,935,6.58,1.88,0.09,0.03,3.77,0.27,4.16,0.36,0.159,0.09,20,0.066,1120,20,5.3,0.0047,0.0002,0.00088,0.000195,0.0002,0.00154,22
OCPNO4505,RIO SINALOA 5,122,0.088,0.088,0.101,0.031,3.484,0.282,3.898,0.383,0.158,0.108,12.5,0.062,983.68,13.3,5.6,0.0082,0.0002,0.00088,0.00034,0.0002,0.00154,27
OCPNO4505,RIO SINALOA 5,1274,3.581,3.285,0.074,0.029,2.568,0.303,2.974,0.377,0.283,0.081,7.5,0.039,1088.64,18,13,0.0071,0.0002,0.00088,0.00021,0.0068,0.00154,32
OCPNO4505,RIO SINALOA 5,12997,0.362,0.362,0.108,0.028,3.689,0.271,4.096,0.379,0.097,0.056,7.5,0.074,1397.76,19,1,0.00139,0.0002,0.00088,0.00015,0.0002,0.00154,35
OCPNO4505,RIO SINALOA 5,9208,7.063,6.505,0.262,0.013,0.883,1.115,2.273,1.377,0.287,0.094,75,0.317,295.68,132.5,115,0.0084,0.0002,0.0091,0.00015,0.0064,0.00154,32
OCPNO4505,RIO SINALOA 5,15531,2.167,1.864,0.116,0.015,1.066,0.88,2.077,0.996,0.215,0.093,40,0.124,682.88,58,26,0.00139,0.0002,0.0065,0.0003,0.0002,0.00154,30
OCPNO4505,RIO SINALOA 5,2755,1.0497,0.3503,0.162031,0.0303,3.0751,0.263625,3.531056,0.425656,0.148009,0.1306,3,0.128,842.88,25,13,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,26
OCPNO4505,RIO SINALOA 5,1720,0.8931,0.8931,0.083364,0.019502,3.573425,0.491616,4.167907,0.57498,0.138772,0.129008,5,0.085,817.28,18,18,0.00139,0.0002,0.00088,0.000066,0.0002,0.00154,30
OCPNO4505,RIO SINALOA 5,7270,0.2338,0.0887,0.060899,0.019082,4.311326,0.531781,4.923088,0.59268,0.128689,0.074188,13,0.063,1100.8,10.5,8.2,0.0107,0.0002,0.00088,0.002124,0.0002,0.00154,34
OCPNO4505,RIO SINALOA 5,24196,4.7346,3.5233,0.089535,0.018,1.4861,0.982565,2.5762,1.0721,0.2597,0.1233,60,0.192,451.2,44,37,0.00139,0.0002,0.00088,0.000076,0.0002,0.00154,37
OCPNO4505,RIO SINALOA 5,4996,4.8848,4.8152,0.918084,0.021489,1.580758,0,2.520331,0.918084,0.259925,0.158875,50,0.15591,446.08,66,38,0.00139,0.0002,0.00088,0.000109,0.0002,0.00154,32
OCPNO4505,RIO SINALOA 5,24196,0.6473,0.4652,0.101902,0.032938,3.936988,0.708168,4.779996,0.81007,0.22401,0.093562,15,0.06762,723.2,92,40,0.00139,0.0002,0.00088,0.000072,0.0002,0.00154,35
OCPNO4505,RIO SINALOA 5,4611,1.4697,1.4071,0.235961,0.034805,4.425037,0.509139,5.204942,0.7451,0.2195,0.10787,15,0.07574,807.04,68,29,0.00139,0.0002,0.0059,0.000081,0.0002,0.00154,30
OCPNO4505,RIO SINALOA 5,2187,0.5782,0.4409,0.080764,0.01715,0.130448,0.602241,0.830603,0.683005,0.162675,0.067922,15,0.059,949.12,14,3.6,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,28
OCPNO4505,RIO SINALOA 5,2359,0.088,0.088,0.032838,0.023229,2.73122,0.612012,3.399299,0.64485,0.088244,0.036226,13,0.04496,1192.32,10.5,5.2,0.00139,0.0002,0.00088,0.000438,0.0002,0.00154,31
OCPNO4505,RIO SINALOA 5,6488,2.647,2.647,0.2708,0.014782,0.934374,0.751395,1.971351,1.022195,0.222207,0.087827,50,0.16933,498.56,106.67,62,0.00139,0.0002,0.0048,0.00009,0.0033,0.00154,34
OCPNO4505,RIO SINALOA 5,17329,0.7212,0.7212,0.041988,0.02015,2.718605,0.71015,3.490893,0.752138,0.212485,0.131881,18,0.13628,934.4,47,17,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,29
OCPNO4505,RIO SINALOA 5,3076,0.1065,0.0632,0.05345,0.020692,3.035117,0.581934,3.691193,0.635384,0.16012,0.086314,13,0.08632,958.72,32.5,12,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,35
OCPNO4505,RIO SINALOA 5,2282,1.008,1.008,0.24912,0.04105,3.00404,0.50803,3.80224,0.75715,0.15733,0.10537,30,0.105,824.32,34,16,0.00139,0.0002,0.0034,0.00009,0.0002,0.00154,29
OCPNO4505,RIO SINALOA 5,12033,0.802,0.755,0.1461,0.01869,3.58688,0.31962,4.07129,0.46572,0.32096,0.11026,15,0.052,956.8,67.59,35,0.00139,0.0002,0.0157,0.000133,0.0167,0.00154,29
OCPNO4505,RIO SINALOA 5,4611,1.603,1.603,0.06687,0.0293,3.12005,0.84262,4.05884,0.90949,0.06715,0.08323,8,0.102,1033.6,10,5.2,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,30
OCPNO4505,RIO SINALOA 5,7270,3.268,2.842,0.061534,0.035451,2.881689,0.713044,3.691718,0.774578,0.1919,0.1377,13,0.098,986.88,11.5,7.2,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,31
OCPNO4505,RIO SINALOA 5,5172,1.427,1.427,0.27273,0.01319,1.69176,2.04377,4.02145,2.3165,0.19878,0.15981,30,0.209,803.84,45.38,24,0.00139,0.0002,0.00088,0.000189,0.0002,0.00154,32
OCPNO4505,RIO SINALOA 5,439,0.199,0.157,0.0473,0.02275,0.03856,0.39794,0.50655,0.44524,0.18208,0.00629,18,0.098,995.2,11,8.2,0.0129,0.0002,0.0622,0.00009,0.0175,0.00154,32
OCPNO4505,RIO SINALOA 5,1989,2.133,2.133,0.118539,0.020433,5.13411,0.09775,5.370832,0.216289,0.11342,0.13455,5,0.068,889.6,13,6.2,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,27
OCPNO4505,RIO SINALOA 5,1597,0.767,0.767,0.109827,0.027972,3.769723,0.49192,4.399442,0.601747,0.10374,0.09792,15,0.08,894.08,11.5,5.6,0.00139,0.0002,0.0065,0.00009,0.0002,0.00154,25
OCPNO4505,RIO SINALOA 5,1058,0.167,0.14,0.091751,0.027312,2.394188,0.38742,2.900671,0.479171,0.1237,0.1237,5,0.071,939.52,10,3,0.0107,0.0002,0.00088,0.00009,0.0002,0.00154,32
OCPNO4505,RIO SINALOA 5,24196,6.273,6.027,0.047653,0.061002,1.378986,0.07502,1.562661,0.122673,0.25604,0.22207,120,0.196,360.96,88.89,50,0.00139,0.0002,0.0064,0.00009,0.0002,0.00154,34.2
OCPNO4505,RIO SINALOA 5,17329,1.278,1.194,0.066926,0.028738,3.400122,0.99778,4.493566,1.064706,0.25102,0.13543,13,0.085,880.64,66,30,0.0086,0.0002,0.0085,0.00009,0.0071,0.00154,29
OCPNO4505,RIO SINALOA 5,1956,3.523,3.441,0.055282,0.019547,4.244833,0.75523,5.074892,0.810512,0.19039,0.15597,8,0.101,838.4,30.63,22,0.0106,0.0002,0.0052,0.00009,0.0002,0.0067,26
OCPNO4505,RIO SINALOA 5,1291,2.97,2.557,0.346175,0.044539,5.62964,0.23406,6.254414,0.580235,0.181,0.11955,40,0.079,814.08,27.78,16,0.00139,0.00023,0.002,0.00009,0.0002,0.00154,24
OCPNO4506,RIO SINALOA 6,2755,4.9902,1.2625,0.4831,0.0384,4.3639,0,4.8854,0.4831,0.1281,0.0737,20,0.009,1077.12,25,5.5,0.0054,0.0002,0.00088,0.00009,0.0002,0.00154,30.5
OCPNO4506,RIO SINALOA 6,397,2.9781,0.5832,0.1772,0.0326,4.1095,0.1444,4.4637,0.3216,0.1447,0.1027,10,0.009,1018.88,37.5,10,0.0041,0.0002,0.004,0.0003,0.0002,0.0053,28.8
OCPNO4506,RIO SINALOA 6,230,2.8897,1.8362,0.0618,0.0192,3.8137,0,3.8947,0.0618,0.1549,0.0652,7.5,0.009,1077.12,16.5,13,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,29.8
OCPNO4506,RIO SINALOA 6,288,1.102,1.102,0.0342,0.064,3.281,0.3313,3.7105,0.3655,0.7372,0.0292,12.5,0.006,857.6,5.6667,1.5,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,32.6
OCPNO4506,RIO SINALOA 6,564,1.0096,1.0096,0.1725,0.0061,2.4415,0,2.6201,0.1725,0.1111,0.0238,10,0.009,1103.36,12,4.2,0.0042,0.0002,0.00088,0.00009,0.0002,0.00154,35.1
OCPNO4506,RIO SINALOA 6,4611,2.6548,2.6361,0.3203,0.0369,2.6299,0.3502,3.3373,0.6705,0.149,0.0724,20,0.1003,1028.48,22,12,0.008,0.0002,0.0204,0.0003,0.0035,0.00154,34.9
OCPNO4506,RIO SINALOA 6,9873,5.0045,4.8413,0.1375,0.0206,1.3738,0.8849,2.4168,1.0224,0.2951,0.1297,75,0.205,419.84,85,50,0.00139,0.0002,0.0052,0.0003,0.0002,0.00154,36.2
OCPNO4506,RIO SINALOA 6,364,1.066,0.995,0.166,0.019,3.798,0.645,4.628,0.811,0.147,0.104,15,0.11,744.96,19,6.3,0.00139,0.0002,0.00088,0.000129,0.0002,0.00154,31.7
OCPNO4506,RIO SINALOA 6,905,18.09,11.25,0.097,0.032,4.556,0.466,5.151,0.563,0.154,0.125,20,0.072,1059.84,27,25,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,22
OCPNO4506,RIO SINALOA 6,3654,0.19,0.19,0.268,0.048,4.381,0.27,4.967,0.538,0.163,0.083,15,0.076,1022.08,23.7,14,0.006,0.0002,0.00088,0.00016,0.0002,0.00154,29
OCPNO4506,RIO SINALOA 6,10462,0.088,0.088,0.625,0.03,3.965,0,4.62,0.625,0.142,0.079,5,0.071,1077.12,32,1.7,0.00139,0.0002,0.00088,0.00077,0.0002,0.00154,27
OCPNO4506,RIO SINALOA 6,2359,5.917,5.685,0.041,0.033,4.221,1.098,5.393,1.139,0.17,0.049,20,0.091,1187.84,15.8,5.5,0.00139,0.0002,0.00088,0.0002,0.0002,0.00154,33
OCPNO4506,RIO SINALOA 6,24196,0.34,0.208,0.051,0.029,4.366,0,4.446,0.051,0.098,0.053,5,0.068,1510.4,40,6.2,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,38
OCPNO4506,RIO SINALOA 6,9804,2.016,2.016,0.165,0.014,0.913,0.802,1.894,0.967,0.218,0.081,30,0.13,752.64,78,29,0.00139,0.0002,0.0074,0.00013,0.0062,0.00154,29
OCPNO4506,RIO SINALOA 6,2613,0.4059,0.4059,0.751141,0.0505,3.3793,0,4.180941,0.751141,0.173799,0.118119,3,0.131,862.08,52,27,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,28
OCPNO4506,RIO SINALOA 6,12033,1.0676,0.9507,0.298371,0.019148,3.467469,0.209467,3.994455,0.507838,0.147752,0.112519,13,0.085,818.56,37,25,0.00139,0.0002,0.00088,0.000155,0.0002,0.00154,34
